Timestamp,Helmet_ID,Temp_C,Humidity_Percent,CH4_ppm,H2S_ppm,CO_ppm,VOC_ppm,Pressure_hPa,Mud_Level_cm,Mud_Viscosity_Index,Mud_Salinity_uS_cm,Accel_Z_g,Light_lux,Impact_N,Fluid_Level_cm,Target,Danger_Level
2025-06-18 10:00:10,HM-A104,35.10292247147901,30.25447759905751,5.252184346987444,0.0543415769734479,4.545636707391138,271.31288646660346,1012.2282295143737,14.2065555619423,6.70826127269539,992.7825708641697,0.9926933281564876,21.77042153272613,2,12.470750311011908,1,потенциально опасно
2025-06-18 10:00:11,HM-B210,39.84954926080997,36.45822386286484,5.130600641041566,0.0289173790841323,4.380230667610346,246.7038608708924,1012.4810240848112,13.570837063959818,6.057823646533114,960.7219426701084,1.0024472988490465,19.078020114726097,2,11.01897846066845,0,потенциально опасно
2025-06-18 10:00:12,HM-A104,39.16221320400211,36.36902317454744,6.627714774999683,0.0474862873391771,4.749168606534942,243.6223220554416,1012.6133372606264,13.87106397869529,7.9631034758344414,953.9814666972712,0.9576818268963808,23.675669275377302,1,12.447549186931788,0,опасно
2025-06-18 10:00:13,HM-B210,36.06169555339138,33.406041665812914,6.715896997031546,0.0148409365493609,3.6084075635170274,257.457784539512,1013.923157942078,15.103184760603796,7.249599844145496,889.2614758274653,1.0303613722601557,18.48303387440281,2,12.559415441782972,0,потенциально опасно
2025-06-18 10:00:14,HM-A104,35.9091248360355,30.71711888847651,5.47887091496758,0.033802835107553,4.536051559248749,266.0926580266556,1013.1569465020036,15.812628385469878,7.001411180987771,988.7153029653851,0.9243461768244692,18.662021403458212,1,12.817111223034797,0,опасно
2025-06-18 10:00:15,HM-B210,35.917022549267166,34.09628894895232,4.990467850946813,0.0595843070196367,4.301041595577077,279.66863940800874,1013.9751915490266,15.677790991339585,6.767430699000654,876.931580619125,1.032582819485873,20.395584162490877,1,13.910299173219514,0,опасно
2025-06-18 10:00:16,HM-A104,36.52121121479769,33.112174950633936,4.320402112007091,0.0485218901396168,4.068741295969915,236.5785355939463,1012.7449338956512,16.07211783539576,7.078749117648055,985.7344917209688,0.9513422764547992,18.82664230737993,0,13.948077281156,1,потенциально опасно
2025-06-18 10:00:17,HM-B210,37.62378215816119,36.77120639735009,6.860208638146285,0.0205264244220306,4.010412473351046,232.46459995119025,1012.9152532651788,12.160922016077013,6.760211997431608,896.8993815018865,0.9187547423412934,21.329900148788447,0,12.580787932012466,1,безопасно
2025-06-18 10:00:18,HM-A104,37.15972509321058,36.05779249452691,4.180680834700892,0.0350720736848955,4.431248949161289,264.7177944497636,1012.6491573183306,12.23866894839378,6.719815854987346,869.5245390816503,0.9900041104018696,20.79773123309309,2,13.535560092829348,0,безопасно
2025-06-18 10:00:19,HM-B210,36.45614570099021,33.6459372819754,4.892950832704841,0.0216812381824283,4.836493061966397,271.6112891751953,1012.3657753017932,15.946914803443146,6.927893083444026,974.0024540906757,0.9563980003605608,23.05266857120002,2,11.255497309970927,1,потенциально опасно
2025-06-18 10:00:20,HM-A104,38.0592644736119,32.1789255425499,4.894198603510013,0.0304780463631254,4.244263889151673,272.3174389933212,1012.2863294155552,14.66539411162316,6.551966067342382,850.3743180401244,1.022324959065528,24.67102908646804,1,12.593463867290223,0,безопасно
2025-06-18 10:00:21,HM-B210,35.697469303260206,39.88035966155592,4.961203858420645,0.0490042011867482,4.73708474611538,263.92317745385805,1013.8901583956156,14.890703368810602,6.360099799933571,974.8132476521246,0.9646178202793152,23.27491009317388,1,13.036700177671886,1,опасно
2025-06-18 10:00:22,HM-A104,36.46072324267609,34.540016211961145,4.492860529817228,0.0485612407645201,4.103234572765952,277.7007902059594,1013.9736213635975,12.262934301071883,7.113211796360587,889.3467763068963,1.0002843788343163,19.25614064016423,0,12.694186458708645,0,потенциально опасно
2025-06-18 10:00:23,HM-B210,36.83180921646846,36.88274235780237,6.349484292771091,0.0214050188951192,3.653591694189765,255.55023817722932,1012.0898189930176,13.276569005856354,7.685530872300602,982.7081909133432,0.9462386984257238,24.548648998250822,2,11.692162983362556,0,потенциально опасно
2025-06-18 10:00:24,HM-A104,37.28034992108518,31.405529675783608,4.367493585897968,0.056111165907743,3.5922586046879577,275.6907399168106,1012.3006917494636,15.191771524427388,6.305656355451784,953.7218773362368,0.931417856253801,20.74493402787147,2,11.187973958913831,1,потенциально опасно
2025-06-18 10:00:25,HM-B210,38.92587980696507,34.85589699659398,5.9047199774594885,0.0396284091382413,3.5770015569855165,278.39060684957616,1012.847048184602,16.29590945055338,6.065468681208437,949.9274999275884,0.9582073546423236,21.31932552648839,2,12.160007853725569,0,потенциально опасно
2025-06-18 10:00:26,HM-A104,35.9983689107918,30.275367198694656,4.371538080117452,0.0289962145481007,4.070225212936505,272.3578728501554,1012.3726669526887,16.584916985907014,6.493623490308073,904.7979344747264,0.991021175190365,20.951033661594447,2,12.942927493360276,1,безопасно
2025-06-18 10:00:27,HM-B210,37.57117219206806,35.0545511791045,4.21160691277887,0.035096779039043,4.005856626253763,245.48792816293104,1012.7277607872536,14.502097479175408,7.959441286907621,858.9104460836156,0.9985420108817028,19.963829163014037,0,13.975139220966684,0,безопасно
2025-06-18 10:00:28,HM-A104,37.96207284431021,39.64017407117702,6.728288511057629,0.0402535626718871,4.576905535433854,239.8107825585148,1012.2581926997192,14.727371163690988,7.657516147486678,974.5109647308366,0.9867309997947028,24.265310014582383,0,11.70960035415184,0,потенциально опасно
2025-06-18 10:00:29,HM-B210,35.23225206359999,33.842067129858,4.570386298956117,0.0379945265922892,4.614232252377299,257.40600324909093,1012.9130235134436,16.165248155344955,7.191732107057193,875.6355692764791,1.0482083577936163,20.325672061276315,1,13.753369729134151,0,потенциально опасно
2025-06-18 10:00:30,HM-A104,38.03772425950719,30.38996012574912,6.463750463679113,0.0343202517768089,3.5762809532506097,252.65073751900945,1012.5433892323384,14.688123003736774,7.858497830486272,905.8387962842128,1.003663527974275,22.050175287756822,0,11.204784198575792,1,безопасно
2025-06-18 10:00:31,HM-B210,35.85262061843646,30.30955790919344,5.633892613321407,0.03524664020447,3.8316848943335216,273.88791710963665,1012.7038101115172,14.584292627686589,6.890558233674489,940.0532028263624,1.0397279441395375,19.68023509062031,1,13.792967821771937,0,потенциально опасно
2025-06-18 10:00:32,HM-A104,35.3252579649264,33.879867599468696,4.233569558826309,0.0188205955213943,3.9113927752383497,235.00158355335768,1012.1886253029256,16.52542018880477,7.966561205150348,922.3380607840932,0.9176899792342762,23.581627623391263,0,13.49710030361009,1,безопасно
2025-06-18 10:00:33,HM-B210,39.74442768626667,31.600249364631942,6.866344574314202,0.0506366452152339,4.321417976214214,242.88700306557595,1012.8562561014204,15.9496636052794,6.592604090238568,879.7990952756977,0.909205939472022,23.419390616704305,0,11.062836058195543,1,потенциально опасно
2025-06-18 10:00:34,HM-A104,39.82816016537279,30.23352096328186,4.740883500975677,0.0370880159970507,3.7167728358604255,267.5899472259354,1013.9665152219231,16.545362631806473,6.480611499031879,871.0924535323426,0.9466492053017932,20.07418496912931,2,11.894556122265994,1,потенциально опасно
2025-06-18 10:00:35,HM-B210,39.0419867405823,37.56213613950177,6.57893603605782,0.0165539930852351,3.7009118291000007,234.7493322488656,1012.6576660937624,13.091235273905768,7.276096402294022,868.4869408375436,0.9204883407564636,22.77087851200417,1,11.1528699610356,1,безопасно
2025-06-18 10:00:36,HM-A104,36.52306884586685,34.5852300888189,4.506430017353693,0.0483078550791388,4.915683333811937,246.038220701085,1013.7528585496848,14.621877433276785,6.756307935900721,979.45118222488,0.97888027923424,22.92711473166465,1,13.986517614588678,0,потенциально опасно
2025-06-18 10:00:37,HM-B210,35.48836057003192,32.89244771972655,6.561828646425559,0.0566221989188675,4.706304360946671,249.3577697026992,1013.6863982832474,16.21236064296679,7.252731083952516,854.7339323592,0.9778471880284918,21.93757991273336,1,12.283532013751328,0,потенциально опасно
2025-06-18 10:00:38,HM-A104,38.42116513256079,39.000831830164806,4.039686438715882,0.0573653449618481,3.770982353136755,261.1296898281345,1013.9041168365944,12.555739137335545,6.609991036605372,996.5521389399842,0.9862570749665924,22.20418867590169,0,12.986520558831913,0,потенциально опасно
2025-06-18 10:00:39,HM-B210,37.20076246869801,31.161389602005254,5.535341369708442,0.0284508866205586,4.109851711858236,237.9066322859682,1013.5802190245342,15.973310771469809,7.235836513675983,879.7793035578121,1.011784182124661,22.02118246803557,2,11.70257172446716,0,безопасно
2025-06-18 10:00:40,HM-A104,35.61019117422389,39.55918828955319,6.308327738264671,0.0167758436780377,4.033432998886348,273.03022451748546,1013.3191936541176,12.914866917074349,6.551492521170073,866.5483445318617,1.045699455031848,18.57305082796392,0,13.801208716002655,1,потенциально опасно
2025-06-18 10:00:41,HM-B210,37.47588455055635,33.13966717377353,6.80438655247835,0.0359199813316532,4.686506111098111,252.3771117733137,1013.7131688884548,16.040593774926606,6.10194413763778,936.5457482165192,1.031738803715872,22.69185741299649,2,11.822522265618415,1,опасно
2025-06-18 10:00:42,HM-A104,35.17194260557609,38.88403672308681,6.727606408619462,0.015630461467461,4.265319374717183,275.85108559402784,1012.1512893613148,15.06000468778434,7.824271803846367,861.9978936911045,0.9177550859363371,21.28842506887084,0,11.780643821906896,1,потенциально опасно
2025-06-18 10:00:43,HM-B210,39.54660201039391,36.029428764794616,6.458874608642935,0.0566993709256308,3.6917746054902008,253.39349568169655,1012.9256613143976,12.966179957424336,7.766410403746924,940.3679894745392,0.9507770533155986,21.069200963789896,1,11.94380028782406,0,потенциально опасно
2025-06-18 10:00:44,HM-A104,36.293899908000085,38.26707359741488,6.664574048983912,0.0191789813677573,4.608488094734366,243.75201294703663,1013.97851247723,14.366770896664006,7.941596298545344,977.593996722042,0.9383734537572064,24.019994531472605,0,12.38746749395212,1,опасно
2025-06-18 10:00:45,HM-B210,38.31261142176991,39.84013163210464,4.59765905751123,0.0226382929975582,4.095331967337378,237.0914414343837,1013.5392003025896,15.409525832303858,7.433054352442809,857.1847032201138,0.9265226036669688,18.162586994227823,1,11.055598178689133,1,потенциально опасно
2025-06-18 10:00:46,HM-A104,36.55855538044705,32.88405437818746,4.852552887135186,0.0303318263442485,3.894386371448221,230.18725473556424,1013.9241507560744,15.169264504417711,7.365442355470606,969.9802906792816,0.9817087314983676,19.759204425711285,2,12.793512500384251,0,потенциально опасно
2025-06-18 10:00:47,HM-B210,37.60034010588905,39.61135485407593,4.866905574763176,0.0291582234279562,4.06324793303108,256.6078742492418,1013.559268712267,14.13623598115852,7.118006140149662,909.1716161473178,0.9829896603049096,18.849824498899224,1,11.094997391422217,0,потенциально опасно
2025-06-18 10:00:48,HM-A104,37.7335513967164,33.894818949024206,5.131161793005097,0.0497331446198944,4.246634845410345,235.35783484634615,1013.7497639348844,16.496832644604634,6.251884832705045,873.9235950746815,0.9340867241832091,18.24738731226808,1,12.617607463218778,0,потенциально опасно
2025-06-18 10:00:49,HM-B210,35.92427227762764,33.85511904736922,5.179962011155566,0.0328158410275481,4.0146732746255145,249.5863881815589,1013.4130592646064,14.596317072439222,6.37847062189854,876.4144720401189,1.0067845875460029,19.92973898373163,1,12.373654706546336,0,безопасно
2025-06-18 10:00:50,HM-A104,39.84792313882279,33.403871042545056,5.6336659739640265,0.0185384130001668,3.862858658887637,259.46358806185435,1013.5210040088344,14.52933649264344,6.578939377345073,987.814681554134,1.0099371448754255,24.919333909562745,1,11.72764117440923,0,безопасно
2025-06-18 10:00:51,HM-B210,38.87566411680557,35.414076073475854,4.479639290099324,0.0233604947743037,4.09775304320597,243.784294845135,1013.046356019679,12.31125294970727,7.780312725146789,866.5908627910997,0.90314699922509,19.891604212453014,2,11.98930405151248,0,безопасно
2025-06-18 10:00:52,HM-A104,39.697494707820944,31.54145043178487,6.073739991357968,0.0354556692593761,3.5287593661248478,238.76121461830576,1013.8484754016284,16.610601948988187,6.34593904920615,980.0174180673486,0.9593636555583476,22.6459407385704,0,13.11697943373401,0,потенциально опасно
2025-06-18 10:00:53,HM-B210,39.47413675213824,35.537114853580114,4.502699617913519,0.0173726958713067,4.658746769144471,268.7360811304671,1013.6500778212468,12.885582843391864,7.845746348975782,931.6366931475422,1.0335210961802432,18.82809223028505,0,11.028792559614187,1,потенциально опасно
2025-06-18 10:00:54,HM-A104,37.98949989405543,35.41704812410004,4.930925446313642,0.0405827837823007,3.7564173403513785,277.33955861408106,1013.6877699313312,14.641723467182771,7.045571466102834,855.8584268224658,0.9780477912365758,22.21293341033061,0,11.94994141407728,1,безопасно
2025-06-18 10:00:55,HM-B210,39.609371175115584,37.6190181260487,5.510035391818462,0.0382873653275572,3.565856920445956,235.0220208930983,1013.346018201926,16.01783800700155,7.431139270946145,919.6714218576008,0.9521441702158492,24.891370381968198,0,13.040891762494605,1,потенциально опасно
2025-06-18 10:00:56,HM-A104,35.442462510259595,38.33649961937586,6.389321684570432,0.0457351158191128,4.480548039357619,237.7795162192504,1012.6091598941744,13.077266384778216,6.2204889733611335,972.6174271714452,0.9380514227392696,20.042862664223257,1,11.45682159620765,0,потенциально опасно
2025-06-18 10:00:57,HM-B210,35.97991431209572,34.40441350312424,6.218407699716182,0.0568852307689683,4.660904193235508,278.00063286263594,1012.0712595907804,14.636866449854203,6.538067097551822,958.930418145865,0.9365031779877424,23.93652931462908,2,12.68115696255831,0,опасно
2025-06-18 10:00:58,HM-A104,35.226136444552694,33.023332493514935,5.936603069231567,0.0556127280550577,4.720743697389265,231.88921109061232,1013.8713102588192,13.203424546116704,7.917037216362853,923.3173626527076,0.914965205077621,24.98299966256575,2,11.506798785448138,1,потенциально опасно
2025-06-18 10:00:59,HM-B210,36.62665165381632,32.59334897317095,4.46731978174051,0.0573037809034415,4.2402637739909,278.8816168275236,1013.172240697611,15.798474988999558,6.532299893859463,979.0074819544326,1.022583962863964,22.11987862104521,0,11.464285630570998,0,потенциально опасно
2025-06-18 10:01:00,HM-A104,36.94338644844741,31.94623836704872,5.641136036846733,0.022235779851185,3.808052277034978,230.23222415424945,1012.5962859422964,14.821705839365752,6.593043440782292,868.0547142670345,0.9129986108091256,20.165807702996247,0,13.31684028717127,1,безопасно
2025-06-18 10:01:01,HM-B210,36.35674515886948,30.57647582199025,4.262339505399656,0.0165782653319677,4.60584151587474,273.68343278256657,1012.2982702156952,16.27987930197572,6.395194769682159,986.4911580088552,0.9438442148792724,22.71471881929409,2,11.799576059903414,0,потенциально опасно
2025-06-18 10:01:02,HM-A104,39.14368754575965,33.424479788347135,5.132089530389952,0.0251138350248224,4.549569615731506,245.36625904938748,1013.6590463310016,16.472790014386916,6.258147330613659,976.9661812725024,0.906851360784953,23.91393744388033,2,12.127307356857582,1,потенциально опасно
2025-06-18 10:01:03,HM-B210,36.78376663346795,32.702476921307834,5.240549590869877,0.0547542586383157,3.86940610115476,276.9294429088648,1013.6730403888952,15.24366741222699,6.466515282907996,956.2415238485854,1.0172079854585552,19.19945170073385,1,13.19005419687491,1,опасно
2025-06-18 10:01:04,HM-A104,36.404672548436906,39.66417385866407,4.1194343183372615,0.0586026737311744,4.8551116337941895,245.84726443177928,1013.6290159362612,15.626956230794722,7.284653783901597,972.6831613193124,0.9058925523340186,21.16761034689017,2,11.538558801628929,0,опасно
2025-06-18 10:01:05,HM-B210,37.713480415791246,35.57708826250044,4.821964298409916,0.0529662475535238,3.656557187124244,262.7153160767028,1013.2901653839336,14.746100499434318,6.910735467007127,931.5723260264,0.9462451655802312,20.23431397086689,2,12.595211063998573,0,потенциально опасно
2025-06-18 10:01:06,HM-A104,35.70462112487381,33.47277039030507,6.866948401799468,0.0155008860563771,4.974032359386989,234.00162848829683,1012.7320307751836,13.922143665336916,7.107511672675797,951.27436436465,0.9859946055129996,19.98351297873666,1,13.75345899129399,0,потенциально опасно
2025-06-18 10:01:07,HM-B210,39.0109849037702,35.80467600993696,6.8608978234890685,0.0573713999029896,4.790371716466197,242.11649057268696,1012.6081405695604,15.240589615104174,6.244729657532049,934.0897106061668,0.9614342040440166,24.02574882518121,1,12.661480458135468,0,потенциально опасно
2025-06-18 10:01:08,HM-A104,35.372753218398856,31.39196701345696,5.0569811627576176,0.0311679013675392,4.531847968218613,268.6839673239625,1012.0171095402364,16.541443117436643,7.604232894325801,903.3142795761923,0.9423406600873652,20.951578047752868,1,11.146537299870287,1,потенциально опасно
2025-06-18 10:01:09,HM-B210,39.934434683002586,34.44043749202203,4.129300326844972,0.0104655145381176,4.908124832419749,256.434292683941,1013.6672151173764,14.08340190215719,7.568189401159696,935.3291196041766,0.9412783608641312,20.37353439262739,2,12.769091824031332,1,опасно
2025-06-18 10:01:10,HM-A104,38.86122384648328,36.26234321421064,4.537284817984545,0.0321196870374096,4.5834667524855615,276.39845308935224,1012.1748653949873,13.572050131868975,6.043179822285351,888.6197998797888,1.0196685459009374,22.22457378998209,2,11.270460198543194,1,потенциально опасно
2025-06-18 10:01:11,HM-B210,35.99357840767086,34.88897831792451,5.17665338030062,0.0123034584837733,3.785685495545069,251.4375704170677,1013.2615099960816,13.94218469276287,6.76703018902061,916.0418756261178,1.0460967142630868,19.535811057461668,2,11.846373621299849,1,безопасно
2025-06-18 10:01:12,HM-A104,35.027610585618014,34.01778800654324,6.843339093907689,0.0371938960580558,4.163234207169218,273.49061829069615,1013.0081498936802,14.176988151057998,6.137541203942296,892.1163110890365,0.952206160567319,19.609254433976552,1,13.549025316030534,1,потенциально опасно
2025-06-18 10:01:13,HM-B210,39.07730714227417,39.93848388899698,4.423597190611555,0.0269277013718525,3.607254536497453,252.44777187391188,1013.0533787178528,12.367805144888582,7.584211558829916,868.4331684192083,0.9058718270413524,21.642021116100533,2,11.033207384205854,1,безопасно
2025-06-18 10:01:14,HM-A104,38.53428671923808,38.80314762148927,6.290547531004637,0.0336717466797024,4.084486133432173,278.9624139350993,1013.8534256906156,14.492209202174973,7.474539366251409,898.2792784584859,0.9054848666863664,20.86490910052329,2,11.231039925993866,0,опасно
2025-06-18 10:01:15,HM-B210,38.64503584020494,36.2340595815944,4.326047618124076,0.0406585180371558,4.612404529605813,277.9917190699438,1012.0632300225424,14.4715712402503,7.803976188586312,977.7980827277156,1.0138820122816077,20.06487668745627,1,12.090092386041112,1,опасно
2025-06-18 10:01:16,HM-A104,38.856351733429726,35.69377361182283,6.94377273217383,0.053440054790891,4.079665026396226,246.45683527780403,1013.5467844492576,14.942219138202615,6.472807917906229,907.162115596346,0.982855473241369,18.377657925918715,0,13.998187639698047,0,опасно
2025-06-18 10:01:17,HM-B210,35.37022325867045,36.20660479824584,5.144849497327405,0.0430950788235964,3.995441263202201,274.29618352084015,1012.1041047967346,13.814100152356655,6.912591766255598,962.2005473453304,1.0175388986125995,21.64541967046965,0,11.87559171821553,1,потенциально опасно
2025-06-18 10:01:18,HM-A104,36.792328642721365,32.01312107822433,6.325703616697168,0.031702443423909,4.393033583765468,272.3805687107825,1012.0763072118708,15.065537979777949,6.368975754328796,876.2796781357242,1.0046245515432863,23.716264439207524,2,11.471823856208092,0,потенциально опасно
2025-06-18 10:01:19,HM-B210,35.57934529762565,33.951377432643184,5.027773248433396,0.0509713926835182,4.808306793498343,240.53401986637812,1012.8596353962828,16.391081551371016,6.742469868948239,913.6628738751464,1.0361259523898094,23.95964043700241,1,12.648266398544749,0,потенциально опасно
2025-06-18 10:01:20,HM-A104,39.315517129377966,30.39459532890899,5.883006631476427,0.0552791068786566,3.5713747888191687,261.21452003916346,1012.126150348686,16.77735495247582,7.0444865031337685,867.2284104002765,1.0328736436569936,19.64807985808256,1,12.55776506471121,1,опасно
2025-06-18 10:01:21,HM-B210,38.11649063413779,34.755460374868264,4.57604825422011,0.0159879983216098,4.078205652049603,233.63411577949077,1013.5782879025858,14.918061080705249,6.106661579677178,870.7931595051234,1.0182491093431767,22.19748842763242,2,12.348858765286511,0,безопасно
2025-06-18 10:01:22,HM-A104,36.65449012426325,35.43024583957663,4.438063057890887,0.0365966488776395,3.737361112722894,271.8355360291731,1013.0591261872968,12.212954769851564,7.429740821354771,942.6154569835104,0.9712783740063216,23.99116916624058,2,13.839961256128849,1,безопасно
2025-06-18 10:01:23,HM-B210,35.31779175143012,32.2774973610321,6.814192418704394,0.0242255979871222,4.5430313760978045,238.7272941751748,1012.0580775653196,16.846179986335546,7.086586720742151,941.1222726173517,0.946218961140578,20.861081497933853,0,11.840448112851556,0,потенциально опасно
2025-06-18 10:01:24,HM-A104,36.55491160857831,39.64028847165514,6.752941833713301,0.0123530598938473,3.658586840646702,233.54073506928825,1012.0810013729638,15.529310304481282,7.657918034421346,882.0057861032293,0.976054018116696,24.5249577211527,1,11.879972687785898,1,безопасно
2025-06-18 10:01:25,HM-B210,36.625916610133736,39.094546109372416,6.662406820638648,0.0434273347556992,4.497211637870366,250.01095477694057,1013.225337059479,13.67981824276826,6.543561002382394,921.1634791433198,0.9753107410979736,24.32084970390687,2,11.420770914161253,0,безопасно
2025-06-18 10:01:26,HM-A104,38.64803089169032,37.221432354559056,5.876300350499781,0.0531385388729612,3.929271306196861,258.84610692998217,1013.6122236353168,12.735788504818617,7.806642210538509,979.4959250466922,0.9915413323334008,19.456937281931665,1,13.091864053748528,1,опасно
2025-06-18 10:01:27,HM-B210,38.18778735677606,35.33386628765363,6.424804633648835,0.0181451327238697,3.798375220605837,272.74584792798856,1012.8755990625496,12.717093061181377,7.9973885060608865,876.1302263014725,0.9279146351674356,19.812753830301425,2,11.964108413241616,1,потенциально опасно
2025-06-18 10:01:28,HM-A104,39.436063712881634,38.69969159647685,4.207110810734124,0.050620682881195,4.904528836737478,278.71212627608685,1013.1091613430712,12.838722030698014,7.838596876755349,852.8815799610272,0.9983429820667484,19.26309399052178,0,13.408220879136955,1,опасно
2025-06-18 10:01:29,HM-B210,37.36107462580975,31.306523438234628,5.0043671256720375,0.052669786676847,3.5277868651189337,251.9746256284932,1013.5996589081,12.2278626080691,7.555784951666308,947.799271099536,0.9684901386308724,19.37238046018292,2,13.91527363211876,0,потенциально опасно
2025-06-18 10:01:30,HM-A104,35.59797122969151,37.90509794274885,4.941109374271469,0.0557170221333241,4.156665907834354,233.0223461492635,1013.2210123480836,16.510770943264557,7.624737605747562,858.0247312133027,0.993030724791129,24.355034610214485,0,11.131055725971777,1,безопасно
2025-06-18 10:01:31,HM-B210,38.56622393611497,31.248208139668485,5.90693596585784,0.0232642544543026,3.5324404886926906,267.45577895129355,1012.4495204753176,14.703841164136682,7.147488485089173,996.9910357858668,0.935940723437932,24.51796536434836,0,13.979365670174374,1,потенциально опасно
2025-06-18 10:01:32,HM-A104,38.803925243084485,37.942106625494056,5.0678733204119215,0.0551976532594944,4.225389572156494,258.25866281119687,1013.226104051739,15.499797063569186,6.3803077258252205,941.4430425698322,0.9651592340816032,18.36328068829592,2,11.762312679071254,1,опасно
2025-06-18 10:01:33,HM-B210,37.80638598784749,32.75767568251357,4.445520344931042,0.0260331377368216,4.251571066691628,252.3945672422232,1013.2565589181304,16.140542546341536,7.354081370295434,920.559452926596,0.931530182167878,22.155223489705435,2,12.260331071763584,1,потенциально опасно
2025-06-18 10:01:34,HM-A104,38.85483589977281,38.77090581018189,5.789401226240631,0.0376169006727751,3.9824937070921207,245.46344393960948,1013.4682139617622,15.957705031666002,7.425506004119863,914.498881003646,1.0312957735135202,21.949620940003,0,13.333230063478076,0,опасно
2025-06-18 10:01:35,HM-B210,37.46897798182195,39.44042093825398,6.443151762007244,0.0125253735416141,3.698242666287536,255.1199263921768,1013.2417483751136,16.413028118644206,7.970770280535811,935.9605987775398,0.9731941567562308,20.73383352707122,1,12.995993426417972,0,потенциально опасно
2025-06-18 10:01:36,HM-A104,37.61366414690997,31.48795969405116,5.146370483379919,0.0121940544184371,4.064581306601713,246.93398022285157,1013.938484260916,16.83627311262476,7.082602632512644,863.5936655080322,0.9337472123360718,22.421883149761747,1,13.33531076250462,0,потенциально опасно
2025-06-18 10:01:37,HM-B210,37.137705091792746,34.62675605065394,4.396806145295445,0.0460186606366101,4.508394409898849,267.850593387368,1012.3945766174342,14.195353073709695,6.542738030050113,989.5028588229244,0.906181304361232,24.631574778575956,0,12.398996047156576,1,потенциально опасно
2025-06-18 10:01:38,HM-A104,35.12709563372048,39.80987378162685,4.590064591938469,0.0322239988988895,4.673593712966689,257.1946848246321,1013.902181359134,16.751677333341952,7.367345043479013,943.8463102827816,1.0013607996980314,19.191784179055023,0,13.74820123571859,0,опасно
2025-06-18 10:01:39,HM-B210,35.539457134966526,34.83407435973147,4.712449915508152,0.0228146187684608,4.2961259035822135,273.8423887077056,1013.0766789807,15.616449741714082,7.95875163933291,877.5967746416363,0.9321967070984634,18.84287636801519,2,13.369822416215332,0,потенциально опасно
